331,"02508",0.00,0.00,0.00,0
332,"09210",0.00,0.00,0.00,0
336,"04517",0.00,0.00,0.00,0
337,"?????",0.00,0.00,0.00,0
340,"04638",0.00,0.00,0.00,0
345,"09557",0.00,0.00,0.00,0
346,"05045",0.00,0.00,0.00,0
349,"02920",0.00,0.00,0.00,0
355,"03454",0.00,0.00,0.00,0
357,"02492",0.00,0.00,0.00,0
358,"05788",0.00,0.00,0.00,0
364,"03555",0.00,0.00,0.00,0
370,"09684",0.00,0.00,0.00,0
371,"00698",0.00,0.00,0.00,0
372,"03241",0.00,0.00,0.00,0
374,"04695",0.00,0.00,0.00,0
375,"05875",0.00,0.00,0.00,0
379,"07182",0.00,0.00,0.00,0
381,"02299",0.00,0.00,0.00,0
382,"05858",0.00,0.00,0.00,0
384,"06936",0.00,0.00,0.00,0
385,"00552",0.00,0.00,0.00,0
389,"01795",0.00,0.00,0.00,0
392,"02214",0.00,0.00,0.00,0
393,"05214",0.00,0.00,0.00,0
399,"04232",0.00,0.00,0.00,0
400,"03730",0.00,0.00,0.00,0
401,"05546",0.00,0.00,0.00,0
402,"04132",0.00,0.00,0.00,0
404,"04019",0.00,0.00,0.00,0
405,"05900",0.00,0.00,0.00,0
406,"08424",0.00,0.00,0.00,0
407,"05938",0.00,0.00,0.00,0
408,"04522",0.00,0.00,0.00,0
410,"08051",0.00,0.00,0.00,0
411,"05923",0.00,0.00,0.00,0
415,"06494",0.00,0.00,0.00,0
417,"03194",0.00,0.00,0.00,0
422,"01365",0.00,0.00,0.00,0
425,"09806",0.00,0.00,0.00,0
429,"08175",0.00,0.00,0.00,0
430,"07677",0.00,0.00,0.00,0
431,"09089",0.00,0.00,0.00,0
432,"02040",0.00,0.00,0.00,0
434,"05209",0.00,0.00,0.00,0
435,"09181",0.00,0.00,0.00,0
437,"07998",0.00,0.00,0.00,0
440,"03744",0.00,0.00,0.00,0
441,"08751",0.00,0.00,0.00,0
442,"00518",0.00,0.00,0.00,0
445,"01969",0.00,0.00,0.00,0
446,"03269",0.00,0.00,0.00,0
448,"03081",0.00,0.00,0.00,0
449,"03592",0.00,0.00,0.00,0
454,"04247",0.00,0.00,0.00,0
457,"02133",0.00,0.00,0.00,0
461,"02221",0.00,0.00,0.00,0
462,"06419",0.00,0.00,0.00,0
465,"08521",0.00,0.00,0.00,0
466,"04804",0.00,0.00,0.00,0
467,"01692",0.00,0.00,0.00,0
468,"04527",0.00,0.00,0.00,0
469,"01173",0.00,0.00,0.00,0
470,"03174",0.00,0.00,0.00,0
471,"04075",0.00,0.00,0.00,0
472,"00217",0.00,0.00,0.00,0
473,"03073",0.00,0.00,0.00,0
475,"05455",0.00,0.00,0.00,0
478,"06012",0.00,0.00,0.00,0
479,"07002",0.00,0.00,0.00,0
480,"00486",0.00,0.00,0.00,0
481,"05224",0.00,0.00,0.00,0
482,"07216",0.00,0.00,0.00,0
484,"06801",0.00,0.00,0.00,0
486,"04134",0.00,0.00,0.00,0
488,"00043",0.00,0.00,0.00,0
490,"06203",0.00,0.00,0.00,0
492,"07623",0.00,0.00,0.00,0
495,"09923",0.00,0.00,0.00,0
496,"04722",0.00,0.00,0.00,0
497,"00785",0.00,0.00,0.00,0
498,"07365",0.00,0.00,0.00,0
499,"08143",0.00,0.00,0.00,0
501,"00687",0.00,0.00,0.00,0
503,"00713",0.00,0.00,0.00,0
504,"08560",0.00,0.00,0.00,0
505,"07989",0.00,0.00,0.00,0
506,"00864",0.00,0.00,0.00,0
508,"08837",0.00,0.00,0.00,0
510,"02180",0.00,0.00,0.00,0
511,"08092",0.00,0.00,0.00,0
512,"07217",0.00,0.00,0.00,0
513,"07237",0.00,0.00,0.00,0
514,"03020",0.00,0.00,0.00,0
522,"02480",0.00,0.00,0.00,0
527,"04916",0.00,0.00,0.00,0
531,"04096",0.00,0.00,0.00,0
533,"04885",0.00,0.00,0.00,0
537,"07606",0.00,0.00,0.00,0
540,"03612",0.00,0.00,0.00,0
543,"04079",0.00,0.00,0.00,0
549,"00511",0.00,0.00,0.00,0
550,"09340",0.00,0.00,0.00,0
551,"01076",0.00,0.00,0.00,0
555,"05385",0.00,0.00,0.00,0
556,"03089",0.00,0.00,0.00,0
559,"04951",0.00,0.00,0.00,0
560,"03622",0.00,0.00,0.00,0
562,"06072",0.00,0.00,0.00,0
569,"08122",0.00,0.00,0.00,0
570,"05542",0.00,0.00,0.00,0
571,"03979",0.00,0.00,0.00,0
574,"03298",0.00,0.00,0.00,0
575,"02355",0.00,0.00,0.00,0
577,"00783",0.00,0.00,0.00,0
578,"02036",0.00,0.00,0.00,0
579,"06049",0.00,0.00,0.00,0
580,"06090",0.00,0.00,0.00,0
581,"07831",0.00,0.00,0.00,0
582,"01883",0.00,0.00,0.00,0
583,"00915",0.00,0.00,0.00,0
584,"06495",0.00,0.00,0.00,0
586,"04372",0.00,0.00,0.00,0
587,"02822",0.00,0.00,0.00,0
592,"00103",0.00,0.00,0.00,0
593,"06912",0.00,0.00,0.00,0
594,"07697",0.00,0.00,0.00,0
595,"07885",0.00,0.00,0.00,0
596,"06356",0.00,0.00,0.00,0
597,"01009",0.00,0.00,0.00,0
598,"08672",0.00,0.00,0.00,0
599,"06187",0.00,0.00,0.00,0
600,"04654",0.00,0.00,0.00,0
601,"00668",0.00,0.00,0.00,0
602,"05989",0.00,0.00,0.00,0
603,"04341",0.00,0.00,0.00,0
604,"06717",0.00,0.00,0.00,0
605,"03294",0.00,0.00,0.00,0
607,"07459",0.00,0.00,0.00,0
608,"01384",0.00,0.00,0.00,0
611,"06472",0.00,0.00,0.00,0
613,"03991",0.00,0.00,0.00,0
614,"03878",0.00,0.00,0.00,0
615,"07911",0.00,0.00,0.00,0
616,"04173",0.00,0.00,0.00,0
617,"07502",0.00,0.00,0.00,0
618,"05920",0.00,0.00,0.00,0
621,"04905",0.00,0.00,0.00,0
622,"03395",0.00,0.00,0.00,0
623,"03268",0.00,0.00,0.00,0
624,"08246",0.00,0.00,0.00,0
625,"06217",0.00,0.00,0.00,0
626,"05260",0.00,0.00,0.00,0
627,"08052",0.00,0.00,0.00,0
629,"01956",0.00,0.00,0.00,0
631,"00109",0.00,0.00,0.00,0
635,"06813",0.00,0.00,0.00,0
637,"02736",0.00,0.00,0.00,0
638,"09808",0.00,0.00,0.00,0
639,"04484",0.00,0.00,0.00,0
643,"01133",0.00,0.00,0.00,0
649,"08678",0.00,0.00,0.00,0
650,"01065",0.00,0.00,0.00,0
651,"08442",0.00,0.00,0.00,0
653,"00581",0.00,0.00,0.00,0
654,"01166",0.00,0.00,0.00,0
656,"06089",0.00,0.00,0.00,0
657,"07199",0.00,0.00,0.00,0
661,"07962",0.00,0.00,0.00,0
662,"07170",0.00,0.00,0.00,0
665,"03235",0.00,0.00,0.00,0
666,"01674",0.00,0.00,0.00,0
667,"08653",0.00,0.00,0.00,0
668,"05762",0.00,0.00,0.00,0
669,"09679",0.00,0.00,0.00,0
671,"03305",0.00,0.00,0.00,0
672,"06135",0.00,0.00,0.00,0
673,"05953",0.00,0.00,0.00,0
678,"07702",0.00,0.00,0.00,0
679,"00075",0.00,0.00,0.00,0
680,"09188",0.00,0.00,0.00,0
682,"02327",0.00,0.00,0.00,0
683,"04477",0.00,0.00,0.00,0
684,"05742",0.00,0.00,0.00,0
686,"?????",0.00,0.00,0.00,0
687,"09265",0.00,0.00,0.00,0
688,"02579",0.00,0.00,0.00,0
689,"02549",0.00,0.00,0.00,0
690,"04946",0.00,0.00,0.00,0
692,"04358",0.00,0.00,0.00,0
693,"08059",0.00,0.00,0.00,0
695,"09407",0.00,0.00,0.00,0
696,"04897",0.00,0.00,0.00,0
697,"07758",0.00,0.00,0.00,0
699,"05098",0.00,0.00,0.00,0
706,"03990",0.00,0.00,0.00,0
713,"03248",0.00,0.00,0.00,0
714,"01030",0.00,0.00,0.00,0
718,"03648",0.00,0.00,0.00,0
720,"03971",0.00,0.00,0.00,0
722,"05480",0.00,0.00,0.00,0
727,"01474",0.00,0.00,0.00,0
731,"?????",0.00,0.00,0.00,0
739,"05924",0.00,0.00,0.00,0
740,"02046",0.00,0.00,0.00,0
743,"00188",0.00,0.00,0.00,0
745,"02859",0.00,0.00,0.00,0
747,"07281",0.00,0.00,0.00,0
753,"09313",0.00,0.00,0.00,0
754,"09794",0.00,0.00,0.00,0
756,"03120",0.00,0.00,0.00,0
763,"06692",0.00,0.00,0.00,0
766,"04890",0.00,0.00,0.00,0
767,"02849",0.00,0.00,0.00,0
771,"03030",0.00,0.00,0.00,0
774,"03414",0.00,0.00,0.00,0
777,"02330",0.00,0.00,0.00,0
778,"01687",0.00,0.00,0.00,0
779,"01752",0.00,0.00,0.00,0
787,"07429",0.00,0.00,0.00,0
790,"01738",0.00,0.00,0.00,0
795,"09894",0.00,0.00,0.00,0
799,"03358",0.00,0.00,0.00,0
800,"08852",0.00,0.00,0.00,0
804,"06261",0.00,0.00,0.00,0
805,"00401",0.00,0.00,0.00,0
809,"?????",0.00,0.00,0.00,0
811,"00819",0.00,0.00,0.00,0
812,"01819",0.00,0.00,0.00,0
813,"04807",0.00,0.00,0.00,0
814,"07450",0.00,0.00,0.00,0
816,"00407",0.00,0.00,0.00,0
817,"01527",0.00,0.00,0.00,0
824,"07493",0.00,0.00,0.00,0
826,"00061",0.00,0.00,0.00,0
827,"00533",0.00,0.00,0.00,0
828,"04279",0.00,0.00,0.00,0
831,"01653",0.00,0.00,0.00,0
832,"07252",0.00,0.00,0.00,0
833,"06234",0.00,0.00,0.00,0
836,"04719",0.00,0.00,0.00,0
837,"04652",0.00,0.00,0.00,0
838,"01820",0.00,0.00,0.00,0
840,"05968",0.00,0.00,0.00,0
841,"08267",0.00,0.00,0.00,0
842,"01402",0.00,0.00,0.00,0
845,"03978",0.00,0.00,0.00,0
846,"07222",0.00,0.00,0.00,0
847,"09000",0.00,0.00,0.00,0
849,"07471",0.00,0.00,0.00,0
850,"06050",0.00,0.00,0.00,0
852,"08334",0.00,0.00,0.00,0
854,"07384",0.00,0.00,0.00,0
855,"08753",0.00,0.00,0.00,0
858,"04773",0.00,0.00,0.00,0
860,"06432",0.00,0.00,0.00,0
862,"01818",0.00,0.00,0.00,0
865,"09049",0.00,0.00,0.00,0
869,"09687",0.00,0.00,0.00,0
870,"06658",0.00,0.00,0.00,0
871,"07388",0.00,0.00,0.00,0
874,"04996",0.00,0.00,0.00,0
878,"04142",0.00,0.00,0.00,0
881,"06057",0.00,0.00,0.00,0
885,"09805",0.00,0.00,0.00,0
888,"05120",0.00,0.00,0.00,0
889,"04717",0.00,0.00,0.00,0
891,"09625",0.00,0.00,0.00,0
892,"07416",0.00,0.00,0.00,0
893,"07202",0.00,0.00,0.00,0
895,"00594",0.00,0.00,0.00,0
897,"01595",0.00,0.00,0.00,0
898,"01994",0.00,0.00,0.00,0
900,"03366",0.00,0.00,0.00,0
902,"06256",0.00,0.00,0.00,0
903,"09520",0.00,0.00,0.00,0
906,"03017",0.00,0.00,0.00,0
907,"01275",0.00,0.00,0.00,0
908,"06413",0.00,0.00,0.00,0
909,"06522",0.00,0.00,0.00,0
911,"00042",0.00,0.00,0.00,0
915,"09820",0.00,0.00,0.00,0
917,"08044",0.00,0.00,0.00,0
918,"03727",0.00,0.00,0.00,0
920,"05837",0.00,0.00,0.00,0
921,"00684",0.00,0.00,0.00,0
924,"06399",0.00,0.00,0.00,0
926,"04632",0.00,0.00,0.00,0
927,"04174",0.00,0.00,0.00,0
928,"04305",0.00,0.00,0.00,0
929,"05431",0.00,0.00,0.00,0
930,"06592",0.00,0.00,0.00,0
931,"09463",0.00,0.00,0.00,0
932,"00546",0.00,0.00,0.00,0
933,"01354",0.00,0.00,0.00,0
934,"02671",0.00,0.00,0.00,0
937,"02665",0.00,0.00,0.00,0
941,"02857",0.00,0.00,0.00,0
942,"05704",0.00,0.00,0.00,0
944,"02879",0.00,0.00,0.00,0
946,"06483",0.00,0.00,0.00,0
947,"00028",0.00,0.00,0.00,0
949,"03607",0.00,0.00,0.00,0
950,"04592",0.00,0.00,0.00,0
954,"03832",0.00,0.00,0.00,0
956,"07152",0.00,0.00,0.00,0
958,"04567",0.00,0.00,0.00,0
959,"06691",0.00,0.00,0.00,0
960,"08198",0.00,0.00,0.00,0
962,"02086",0.00,0.00,0.00,0
964,"03156",0.00,0.00,0.00,0
966,"05155",0.00,0.00,0.00,0
967,"00172",0.00,0.00,0.00,0
968,"",0.00,0.00,0.00,0
969,"02638",0.00,0.00,0.00,0
970,"00651",0.00,0.00,0.00,0
971,"07586",0.00,0.00,0.00,0
972,"09980",0.00,0.00,0.00,0
974,"06815",0.00,0.00,0.00,0
979,"06456",0.00,0.00,0.00,0
980,"09238",0.00,0.00,0.00,0
982,"09877",0.00,0.00,0.00,0
983,"01930",0.00,0.00,0.00,0
984,"02964",0.00,0.00,0.00,0
985,"",0.00,0.00,0.00,0
987,"02197",0.00,0.00,0.00,0
989,"04210",0.00,0.00,0.00,0
990,"01506",0.00,0.00,0.00,0
991,"06123",0.00,0.00,0.00,0
992,"09601",0.00,0.00,0.00,0
993,"04100",0.00,0.00,0.00,0
996,"03091",0.00,0.00,0.00,0
998,"07596",0.00,0.00,0.00,0
1000,"01779",0.00,0.00,0.00,0
1002,"02445",0.00,0.00,0.00,0
1004,"08291",0.00,0.00,0.00,0
1006,"09155",0.00,0.00,0.00,0
1007,"01774",0.00,0.00,0.00,0
1009,"03056",0.00,0.00,0.00,0
1010,"06477",0.00,0.00,0.00,0
1012,"05964",0.00,0.00,0.00,0
1014,"06359",0.00,0.00,0.00,0
1015,"02245",0.00,0.00,0.00,0
1017,"00348",0.00,0.00,0.00,0
1018,"06229",0.00,0.00,0.00,0
1019,"05343",0.00,0.00,0.00,0
1020,"01043",0.00,0.00,0.00,0
1021,"05718",0.00,0.00,0.00,0
1023,"00358",0.00,0.00,0.00,0
1024,"05801",0.00,0.00,0.00,0
1027,"01059",0.00,0.00,0.00,0
1030,"02178",0.00,0.00,0.00,0
1031,"06990",0.00,0.00,0.00,0
1032,"02249",0.00,0.00,0.00,0
1033,"09550",0.00,0.00,0.00,0
1035,"02557",0.00,0.00,0.00,0
1036,"00968",0.00,0.00,0.00,0
1037,"02190",0.00,0.00,0.00,0
1038,"05291",0.00,0.00,0.00,0
1039,"04496",0.00,0.00,0.00,0
1040,"02209",0.00,0.00,0.00,0
1043,"03243",0.00,0.00,0.00,0
1044,"02211",0.00,0.00,0.00,0
1046,"06561",0.00,0.00,0.00,0
1048,"01343",0.00,0.00,0.00,0
1049,"04349",0.00,0.00,0.00,0
1051,"07132",0.00,0.00,0.00,0
1052,"03630",0.00,0.00,0.00,0
1053,"02387",0.00,0.00,0.00,0
1054,"00238",0.00,0.00,0.00,0
1055,"07600",0.00,0.00,0.00,0
1056,"08110",0.00,0.00,0.00,0
1057,"04486",0.00,0.00,0.00,0
1060,"04815",0.00,0.00,0.00,0
1061,"03468",0.00,0.00,0.00,0
1062,"04130",0.00,0.00,0.00,0
1063,"04212",0.00,0.00,0.00,0
1064,"03187",0.00,0.00,0.00,0
1065,"07009",0.00,0.00,0.00,0
1066,"01876",0.00,0.00,0.00,0
1068,"03239",0.00,0.00,0.00,0
1069,"05066",0.00,0.00,0.00,0
1070,"00461",0.00,0.00,0.00,0
1071,"07837",0.00,0.00,0.00,0
1072,"01470",0.00,0.00,0.00,0
1073,"01989",0.00,0.00,0.00,0
1075,"00273",0.00,0.00,0.00,0
1076,"06951",0.00,0.00,0.00,0
1077,"07098",0.00,0.00,0.00,0
1078,"05351",0.00,0.00,0.00,0
1080,"02912",0.00,0.00,0.00,0
1082,"00328",0.00,0.00,0.00,0
1083,"04536",0.00,0.00,0.00,0
1084,"06645",0.00,0.00,0.00,0
1086,"01078",0.00,0.00,0.00,0
1088,"04388",0.00,0.00,0.00,0
1089,"07248",0.00,0.00,0.00,0
1090,"01943",0.00,0.00,0.00,0
1092,"06923",0.00,0.00,0.00,0
1093,"00938",0.00,0.00,0.00,0
1094,"06915",0.00,0.00,0.00,0
1096,"00616",0.00,0.00,0.00,0
1097,"08634",0.00,0.00,0.00,0
1099,"02361",0.00,0.00,0.00,0
1102,"09512",0.00,0.00,0.00,0
1105,"03439",0.00,0.00,0.00,0
1112,"02965",0.00,0.00,0.00,0
1121,"09314",0.00,0.00,0.00,0
1124,"02902",0.00,0.00,0.00,0
1133,"08712",0.00,0.00,0.00,0
1135,"07470",0.00,0.00,0.00,0
1157,"01756",0.00,0.00,0.00,0
1225,"00642",0.00,0.00,0.00,0
1254,"03783",0.00,0.00,0.00,0
1323,"05482",0.00,0.00,0.00,0
1324,"07104",0.00,0.00,0.00,0
1327,"04666",0.00,0.00,0.00,0
1328,"02839",0.00,0.00,0.00,0
1329,"00983",0.00,0.00,0.00,0
1330,"08572",0.00,0.00,0.00,0
1333,"03293",0.00,0.00,0.00,0
1335,"07798",0.00,0.00,0.00,0
1336,"05726",0.00,0.00,0.00,0
1338,"05824",0.00,0.00,0.00,0
1340,"08141",0.00,0.00,0.00,0
1341,"06737",0.00,0.00,0.00,0
1342,"06324",0.00,0.00,0.00,0
1343,"03839",0.00,0.00,0.00,0
1344,"04898",0.00,0.00,0.00,0
1345,"08317",0.00,0.00,0.00,0
1346,"05835",0.00,0.00,0.00,0
1348,"04798",0.00,0.00,0.00,0
1349,"01002",0.00,0.00,0.00,0
1350,"?????",0.00,0.00,0.00,0
1354,"01844",0.00,0.00,0.00,0
1355,"04354",0.00,0.00,0.00,0
1356,"02753",0.00,0.00,0.00,0
1357,"02242",0.00,0.00,0.00,0
1358,"?????",0.00,0.00,0.00,0
1359,"05519",0.00,0.00,0.00,0
1360,"00270",0.00,0.00,0.00,0
1362,"03815",0.00,0.00,0.00,0
1363,"08699",0.00,0.00,0.00,0
1364,"07396",0.00,0.00,0.00,0
1365,"02823",0.00,0.00,0.00,0
1366,"06300",0.00,0.00,0.00,0
1368,"02234",0.00,0.00,0.00,0
1369,"06677",0.00,0.00,0.00,0
1370,"05690",0.00,0.00,0.00,0
1371,"03400",0.00,0.00,0.00,0
1372,"05146",0.00,0.00,0.00,0
1373,"06637",0.00,0.00,0.00,0
1374,"02171",0.00,0.00,0.00,0
1382,"03558",0.00,0.00,0.00,0
1387,"03647",0.00,0.00,0.00,0
1388,"07367",0.00,0.00,0.00,0
1389,"01591",0.00,0.00,0.00,0
1392,"",0.00,0.00,0.00,0
1397,"",0.00,0.00,0.00,0
1399,"03925",0.00,0.00,0.00,0
1414,"01211",0.00,0.00,0.00,0
1464,"03992",0.00,0.00,0.00,0
1466,"07276",0.00,0.00,0.00,0
1521,"",0.00,0.00,0.00,0
1523,"06282",0.00,0.00,0.00,0
1560,"08980",0.00,0.00,0.00,0
1574,"00685",0.00,0.00,0.00,0
1575,"05859",0.00,0.00,0.00,0
1576,"?????",0.00,0.00,0.00,0
1577,"?????",0.00,0.00,0.00,0
1582,"06781",0.00,0.00,0.00,0
1704,"04163",0.00,0.00,0.00,0
1764,"00076",0.00,0.00,0.00,0
1816,"04066",0.00,0.00,0.00,0
1817,"03801",0.00,0.00,0.00,0
1855,"03886",0.00,0.00,0.00,0
1904,"02969",0.00,0.00,0.00,0
1910,"02385",0.00,0.00,0.00,0
1913,"03952",0.00,0.00,0.00,0
1916,"06780",0.00,0.00,0.00,0
1953,"05721",0.00,0.00,0.00,0
1955,"00792",0.00,0.00,0.00,0
1987,"00101",0.00,0.00,0.00,0
1989,"00409",0.00,0.00,0.00,0
2000,"01590",0.00,0.00,0.00,0
2004,"03326",0.00,0.00,0.00,0
2005,"00740",0.00,0.00,0.00,0
2008,"04464",0.00,0.00,0.00,0
2014,"08311",0.00,0.00,0.00,0
2015,"06412",0.00,0.00,0.00,0
2016,"07021",0.00,0.00,0.00,0
2017,"05855",0.00,0.00,0.00,0
2019,"01946",0.00,0.00,0.00,0
2023,"04002",0.00,0.00,0.00,0
2024,"02456",0.00,0.00,0.00,0
2029,"06445",0.00,0.00,0.00,0
2030,"09915",0.00,0.00,0.00,0
2033,"01865",0.00,0.00,0.00,0
2035,"00175",0.00,0.00,0.00,0
2036,"07003",0.00,0.00,0.00,0
2038,"03639",0.00,0.00,0.00,0
2040,"09649",0.00,0.00,0.00,0
2041,"08928",0.00,0.00,0.00,0
2044,"03566",0.00,0.00,0.00,0
2045,"08082",0.00,0.00,0.00,0
2046,"04751",0.00,0.00,0.00,0
2049,"02055",0.00,0.00,0.00,0
2050,"03373",0.00,0.00,0.00,0
2051,"04216",0.00,0.00,0.00,0
2052,"04877",0.00,0.00,0.00,0
2054,"03045",0.00,0.00,0.00,0
2055,"01414",0.00,0.00,0.00,0
2058,"01929",0.00,0.00,0.00,0
2059,"03665",0.00,0.00,0.00,0
2067,"04685",0.00,0.00,0.00,0
2069,"05526",0.00,0.00,0.00,0
2070,"04128",0.00,0.00,0.00,0
2071,"?????",0.00,0.00,0.00,0
2072,"03600",0.00,0.00,0.00,0
2074,"01406",0.00,0.00,0.00,0
2076,"09733",0.00,0.00,0.00,0
2078,"04262",0.00,0.00,0.00,0
2079,"05019",0.00,0.00,0.00,0
2080,"06357",0.00,0.00,0.00,0
2081,"02888",0.00,0.00,0.00,0
2083,"01790",0.00,0.00,0.00,0
2085,"02402",0.00,0.00,0.00,0
2086,"04171",0.00,0.00,0.00,0
2087,"05525",0.00,0.00,0.00,0
2091,"07362",0.00,0.00,0.00,0
2092,"04046",0.00,0.00,0.00,0
2103,"01620",0.00,0.00,0.00,0
2114,"07788",0.00,0.00,0.00,0
2135,"?????",0.00,0.00,0.00,0
2138,"04223",0.00,0.00,0.00,0
2149,"08294",0.00,0.00,0.00,0
2151,"08828",0.00,0.00,0.00,0
2153,"03715",0.00,0.00,0.00,0
2154,"08739",0.00,0.00,0.00,0
2166,"03906",0.00,0.00,0.00,0
2172,"02025",0.00,0.00,0.00,0
2180,"02970",0.00,0.00,0.00,0
2193,"08112",0.00,0.00,0.00,0
2195,"02953",0.00,0.00,0.00,0
2197,"06897",0.00,0.00,0.00,0
2200,"06525",0.00,0.00,0.00,0
2208,"07895",0.00,0.00,0.00,0
2213,"01239",0.00,0.00,0.00,0
2217,"04053",0.00,0.00,0.00,0
2218,"04491",0.00,0.00,0.00,0
2225,"02600",0.00,0.00,0.00,0
2228,"07748",0.00,0.00,0.00,0
2239,"06318",0.00,0.00,0.00,0
2242,"02478",0.00,0.00,0.00,0
2246,"05903",0.00,0.00,0.00,0
2250,"00252",0.00,0.00,0.00,0
2258,"03016",0.00,0.00,0.00,0
2262,"00397",0.00,0.00,0.00,0
2264,"05178",0.00,0.00,0.00,0
2267,"03332",0.00,0.00,0.00,0
2270,"03646",0.00,0.00,0.00,0
2274,"03523",0.00,0.00,0.00,0
2290,"06816",0.00,0.00,0.00,0
2292,"05000",0.00,0.00,0.00,0
2293,"02515",0.00,0.00,0.00,0
2299,"05993",0.00,0.00,0.00,0
2301,"02219",0.00,0.00,0.00,0
2304,"06841",0.00,0.00,0.00,0
2314,"04634",0.00,0.00,0.00,0
2322,"03304",0.00,0.00,0.00,0
2331,"07696",0.00,0.00,0.00,0
2332,"07025",0.00,0.00,0.00,0
2339,"09956",0.00,0.00,0.00,0
2346,"01429",0.00,0.00,0.00,0
2355,"08297",0.00,0.00,0.00,0
2356,"05827",0.00,0.00,0.00,0
2359,"03411",0.00,0.00,0.00,0
2377,"05272",0.00,0.00,0.00,0
2379,"02829",0.00,0.00,0.00,0
2383,"07637",0.00,0.00,0.00,0
2387,"00257",0.00,0.00,0.00,0
2416,"08090",0.00,0.00,0.00,0
2419,"03492",0.00,0.00,0.00,0
2425,"00477",0.00,0.00,0.00,0
2426,"04988",0.00,0.00,0.00,0
2430,"01513",0.00,0.00,0.00,0
2432,"05773",0.00,0.00,0.00,0
2437,"08435",0.00,0.00,0.00,0
2445,"01586",0.00,0.00,0.00,0
2457,"01466",0.00,0.00,0.00,0
2458,"06003",0.00,0.00,0.00,0
2462,"08097",0.00,0.00,0.00,0
2464,"05514",0.00,0.00,0.00,0
